case_id,case_name,symbol,tsym,time,utc,open,high,low,close,volumefrom,volumeto,conversionType,conversionSymbol,context_claims
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678532400,2023-03-11T11:00:00Z,0.9144,0.9316,0.9072,0.9121,17332918.5,15843813.62,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678536000,2023-03-11T12:00:00Z,0.9121,0.9242,0.9009,0.905,11641810.53,10597711.87,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678539600,2023-03-11T13:00:00Z,0.905,0.9156,0.9006,0.9113,11719022.78,10659054.96,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678543200,2023-03-11T14:00:00Z,0.9113,0.9172,0.9078,0.9164,9942086.97,9076550.07,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678546800,2023-03-11T15:00:00Z,0.9164,0.9228,0.8929,0.9208,10478841.04,9452848.72,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678550400,2023-03-11T16:00:00Z,0.9208,0.9298,0.9202,0.9293,14539794.78,13445885.97,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678554000,2023-03-11T17:00:00Z,0.9293,0.9499,0.9287,0.9495,23868001.35,22529139.9,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678557600,2023-03-11T18:00:00Z,0.9495,0.9587,0.9417,0.9532,9752797.93,9268724.14,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678561200,2023-03-11T19:00:00Z,0.9532,0.9554,0.9502,0.9541,6768986.98,6444451.97,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678564800,2023-03-11T20:00:00Z,0.9541,0.9853,0.9533,0.9806,30751986.72,29897104.51,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678568400,2023-03-11T21:00:00Z,0.9806,0.9826,0.9508,0.9594,12005928.17,11643751.15,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678572000,2023-03-11T22:00:00Z,0.9594,0.9611,0.9444,0.9557,10132314.8,9698683.55,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678575600,2023-03-11T23:00:00Z,0.9557,0.9788,0.9553,0.9679,15507597.52,15014151.09,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678579200,2023-03-12T00:00:00Z,0.9679,0.9705,0.9668,0.9684,11091104.31,10747340.64,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678582800,2023-03-12T01:00:00Z,0.9684,0.9843,0.9683,0.9807,16898051.19,16557319.58,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678586400,2023-03-12T02:00:00Z,0.9807,0.9845,0.976,0.9817,27906750.39,27402696.31,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678590000,2023-03-12T03:00:00Z,0.9817,0.9854,0.9782,0.9847,30508091.15,30025702.31,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678593600,2023-03-12T04:00:00Z,0.9847,0.9848,0.972,0.9783,16967506.12,16637902.35,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678597200,2023-03-12T05:00:00Z,0.9783,0.9783,0.9655,0.9747,14865843.39,14507210.17,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678600800,2023-03-12T06:00:00Z,0.9747,0.975,0.9534,0.9558,5246999.61,5061991.84,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678604400,2023-03-12T07:00:00Z,0.9558,0.9562,0.9457,0.9484,3623385.57,3447221.91,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678608000,2023-03-12T08:00:00Z,0.9484,0.9595,0.9474,0.9539,5172322.29,4932347.5,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678611600,2023-03-12T09:00:00Z,0.9539,0.9605,0.9539,0.9572,4905266.92,4697068.71,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678615200,2023-03-12T10:00:00Z,0.9572,0.9602,0.9569,0.96,2570821.25,2464084.18,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678618800,2023-03-12T11:00:00Z,0.96,0.9648,0.9571,0.9574,9731956.4,9380615.48,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678622400,2023-03-12T12:00:00Z,0.9574,0.9596,0.9556,0.9568,4006718.4,3836947.55,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678626000,2023-03-12T13:00:00Z,0.9568,0.9665,0.9568,0.9626,8342404.31,8031993.62,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678629600,2023-03-12T14:00:00Z,0.9626,0.9646,0.9542,0.9609,10491335.48,10092414.53,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678633200,2023-03-12T15:00:00Z,0.9609,0.9633,0.9584,0.9596,3550713.15,3410571.22,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678636800,2023-03-12T16:00:00Z,0.9596,0.9646,0.9576,0.9603,12212260.42,11727471.6,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678640400,2023-03-12T17:00:00Z,0.9603,0.9707,0.956,0.9679,14541039.75,14034608.31,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678644000,2023-03-12T18:00:00Z,0.9679,0.9747,0.9566,0.9706,12695934.14,12313422.91,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678647600,2023-03-12T19:00:00Z,0.9706,0.9794,0.9658,0.9658,21914632.38,21307467.67,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678651200,2023-03-12T20:00:00Z,0.9658,0.9794,0.9657,0.9702,19461795.72,18938410.16,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678654800,2023-03-12T21:00:00Z,0.9702,0.9722,0.9675,0.9697,5307246.65,5151040.22,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678658400,2023-03-12T22:00:00Z,0.9697,0.9908,0.9657,0.9902,38334464.66,37784428.75,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678662000,2023-03-12T23:00:00Z,0.9902,0.9947,0.9852,0.9912,19873761.73,19685761.51,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678665600,2023-03-13T00:00:00Z,0.9912,0.9947,0.9901,0.9943,10101522.54,10030273.58,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678669200,2023-03-13T01:00:00Z,0.9943,0.9949,0.992,0.9949,3959619.56,3935882.36,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678672800,2023-03-13T02:00:00Z,0.9949,0.9958,0.9929,0.9958,5219070.48,5190603.38,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678676400,2023-03-13T03:00:00Z,0.9958,0.9962,0.991,0.9938,22088932.81,21990231.17,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678680000,2023-03-13T04:00:00Z,0.9938,0.9946,0.9929,0.993,10075495.01,10033949.38,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678683600,2023-03-13T05:00:00Z,0.993,0.993,0.9909,0.991,1993916.83,1977036.29,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678687200,2023-03-13T06:00:00Z,0.991,0.9914,0.99,0.9912,2844989.92,2819247.31,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678690800,2023-03-13T07:00:00Z,0.9912,0.9929,0.9901,0.9919,2949634.89,2925009.56,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678694400,2023-03-13T08:00:00Z,0.9919,0.9923,0.991,0.9911,5553110.32,5505472.83,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678698000,2023-03-13T09:00:00Z,0.9911,0.9918,0.9899,0.9907,4278813.14,4234358.35,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678701600,2023-03-13T10:00:00Z,0.9907,0.9924,0.9829,0.9894,16623370.22,16430835.56,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678705200,2023-03-13T11:00:00Z,0.9894,0.9897,0.9867,0.9895,3699281.8,3658187.92,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678708800,2023-03-13T12:00:00Z,0.9895,0.9909,0.9893,0.9904,10659923.14,10546767.31,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678712400,2023-03-13T13:00:00Z,0.9904,0.9987,0.9902,0.9987,17736429.74,17664301.61,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678716000,2023-03-13T14:00:00Z,0.9987,0.9987,0.9904,0.9984,27702734.64,27645662.84,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678719600,2023-03-13T15:00:00Z,0.9984,0.9988,0.9959,0.9987,17481153.13,17441502.19,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678723200,2023-03-13T16:00:00Z,0.9987,0.9994,0.9954,0.9987,41656265.21,41637797.41,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678726800,2023-03-13T17:00:00Z,0.9987,0.9994,0.9985,0.9985,12364980.26,12349917.09,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678730400,2023-03-13T18:00:00Z,0.9985,0.9996,0.9974,0.9993,14080143.79,14056038.37,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678734000,2023-03-13T19:00:00Z,0.9993,0.9995,0.9989,0.9992,8062815.29,8054684.85,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678737600,2023-03-13T20:00:00Z,0.9992,0.9993,0.9989,0.9991,6532045.88,6526810.95,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678741200,2023-03-13T21:00:00Z,0.9991,0.9992,0.9987,0.9989,3952815.27,3947026.46,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678744800,2023-03-13T22:00:00Z,0.9989,0.9991,0.9984,0.9989,3638889.79,3631522.93,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678748400,2023-03-13T23:00:00Z,0.9989,0.9991,0.9983,0.9988,3587626.83,3582550.08,direct,,CLAIM_108; CLAIM_109
usdc_svb_2023,USDC / Silicon Valley Bank depeg,USDC,USD,1678752000,2023-03-14T00:00:00Z,0.9988,0.999,0.9982,0.9986,2227852.08,2215814.59,direct,,CLAIM_108; CLAIM_109
terra_ust_2022,Terra UST collapse,USTC,USD,1651881600,2022-05-07T00:00:00Z,0.9992,0.9996,0.9991,0.9994,1375931.18,1375200.36,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651885200,2022-05-07T01:00:00Z,0.9994,0.9996,0.9993,0.9994,327211.52,327013.87,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651888800,2022-05-07T02:00:00Z,0.9994,0.9996,0.9993,0.9994,346373.99,346181.85,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651892400,2022-05-07T03:00:00Z,0.9994,0.9997,0.9993,0.9994,303987.11,303852.44,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651896000,2022-05-07T04:00:00Z,0.9994,0.9996,0.9993,0.9994,518550.21,518278.37,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651899600,2022-05-07T05:00:00Z,0.9994,0.9997,0.9993,0.9996,522438.6,522194.86,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651903200,2022-05-07T06:00:00Z,0.9996,0.9997,0.9993,0.9994,836251.28,835872.81,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651906800,2022-05-07T07:00:00Z,0.9994,0.9995,0.9991,0.9993,1070559.49,1069761.2,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651910400,2022-05-07T08:00:00Z,0.9993,0.9995,0.9991,0.9993,1114758.65,1114029.39,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651914000,2022-05-07T09:00:00Z,0.9993,0.9995,0.999,0.9991,750844.1,750297.84,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651917600,2022-05-07T10:00:00Z,0.9991,0.9995,0.9991,0.9994,451441.36,451100.47,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651921200,2022-05-07T11:00:00Z,0.9994,0.9995,0.9992,0.9993,504804.36,504546.74,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651924800,2022-05-07T12:00:00Z,0.9993,0.9996,0.9991,0.9992,780880.7,780281.95,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651928400,2022-05-07T13:00:00Z,0.9992,0.9995,0.9991,0.9992,472570.09,472236.19,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651932000,2022-05-07T14:00:00Z,0.9992,0.9994,0.9991,0.9993,520422.22,519997.98,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651935600,2022-05-07T15:00:00Z,0.9993,0.9993,0.9988,0.999,643949.03,643353.49,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651939200,2022-05-07T16:00:00Z,0.999,0.9991,0.998,0.9988,3024158.87,3019204.92,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651942800,2022-05-07T17:00:00Z,0.9988,0.9989,0.9974,0.9981,1377924.75,1376204.82,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651946400,2022-05-07T18:00:00Z,0.9981,0.9983,0.9968,0.9981,2294271.39,2288687.82,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651950000,2022-05-07T19:00:00Z,0.9981,0.9985,0.9967,0.9969,7474871.2,7453427.22,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651953600,2022-05-07T20:00:00Z,0.9969,0.997,0.9956,0.996,3859717.86,3844627.69,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651957200,2022-05-07T21:00:00Z,0.996,0.9963,0.9928,0.9945,7830335.7,7786108.77,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651960800,2022-05-07T22:00:00Z,0.9945,0.9952,0.9831,0.9849,31338322.72,31006903.06,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651964400,2022-05-07T23:00:00Z,0.9849,0.9963,0.9849,0.9935,11131551.73,11053369.8,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651968000,2022-05-08T00:00:00Z,0.9935,0.9941,0.9908,0.9918,3932569.88,3904077.06,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651971600,2022-05-08T01:00:00Z,0.9918,0.9918,0.9874,0.9881,8345772.05,8252883.01,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651975200,2022-05-08T02:00:00Z,0.9881,0.993,0.9881,0.9928,11307476.37,11202212.06,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651978800,2022-05-08T03:00:00Z,0.9928,0.9955,0.9928,0.9954,9599342.71,9549180.14,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651982400,2022-05-08T04:00:00Z,0.9954,0.9968,0.9951,0.9968,12920350.3,12867036.25,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651986000,2022-05-08T05:00:00Z,0.9968,0.9974,0.9966,0.9968,8369181.72,8342826.05,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651989600,2022-05-08T06:00:00Z,0.9968,0.9968,0.9955,0.9958,6136728.62,6112559.66,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651993200,2022-05-08T07:00:00Z,0.9958,0.9958,0.9951,0.9954,3542038.44,3525708.19,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1651996800,2022-05-08T08:00:00Z,0.9954,0.9955,0.9949,0.9949,2365933.93,2353663.68,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652000400,2022-05-08T09:00:00Z,0.9949,0.9951,0.9944,0.9946,2529077.2,2515763.65,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652004000,2022-05-08T10:00:00Z,0.9946,0.9947,0.9927,0.9931,2690462.63,2673270.18,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652007600,2022-05-08T11:00:00Z,0.9931,0.9932,0.9922,0.9927,2241247.52,2225288.61,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652011200,2022-05-08T12:00:00Z,0.9927,0.9929,0.992,0.9923,3432740.38,3407513.57,direct,,CLAIM_107
